Record ID,Website URL,isShopify,isActive,isPasswordProtected,Create Date,Number of Associated Contacts,City,Country/Region,Last Activity Date,Company owner,Company name
2794806479,suratifabric.com,false,false,false,2020-01-07 14:12,2.0,,,2020-01-07 14:12,,Suratifabric
2795601254,karagiri.com,true,true,false,2020-01-07 14:12,4.0,Pune,India,2021-10-08 15:29,,Karagiri
2795599546,orchid-tree.com,true,true,false,2020-01-07 14:04,2.0,Bengaluru,India,2023-09-19 14:40,,Orchid Tree
2794803972,paudhewala.com,false,false,false,2020-01-07 14:01,1.0,,,2020-02-06 12:08,,Paudhewala
2795551443,plantdecors.com,false,false,false,2020-01-07 13:51,2.0,Gurugram,India,2020-02-04 14:21,,Plantdecors-plants for better living
2795556130,mettimo.com,false,false,false,2020-01-07 13:47,0.0,,,2020-02-26 14:42,,mettimo.com
2795573274,mayasha.in,true,true,false,2020-01-07 13:47,1.0,,India,2020-02-12 14:02,,MAYASHA
2795573259,craftgully.com,false,false,false,2020-01-07 13:46,1.0,Mumbai,India,2020-02-04 14:12,,Craftgully
2795566377,getjunkd.in,true,true,false,2020-01-07 13:43,1.0,,India,2020-02-04 14:08,,GET JUNK'D
2795529311,exquisitesolutionz.com,false,false,false,2020-01-07 13:43,2.0,,Uganda,2020-02-04 14:08,,Exquisite Solutionz
2795551311,bursana.com,false,false,false,2020-01-07 13:41,1.0,Kolkata,India,2020-01-07 13:41,,BURSANA Fashion Tech
2795529284,thehealingcafe.in,false,false,false,2020-01-07 13:41,1.0,,India,2020-02-04 14:07,,thehealingcafe.in
2795533741,banglarsare.com,true,true,false,2020-01-07 13:40,1.0,Kolkata,India,2020-01-16 14:41,,Banglarsare.com
2795566273,kuberlo.com,true,true,false,2020-01-07 13:35,2.0,Hyderabad,India,2022-04-20 14:01,,Kuberlo
2795529213,tryolo.com,false,false,false,2020-01-07 13:35,1.0,Hyderabad,India,2020-09-23 11:53,,Tryolo
2795526608,firefoxbikes.com,false,false,false,2020-01-07 13:31,3.0,Gurugram,India,2020-09-09 11:01,,Firefox Bikes Pvt Ltd
2795551154,sewingdeal.in,false,false,false,2020-01-07 13:30,1.0,,,2020-01-28 12:16,,sewingdeal.in
2795529129,delphileather.com,false,false,false,2020-01-07 13:29,1.0,Kanpur,India,2020-01-28 12:19,,Delphi Leather India
2795566130,harveyshopping.com,false,false,false,2020-01-07 13:27,0.0,,,2020-01-28 12:26,,Harvey Shopping
2795566119,harrykson.com,false,false,false,2020-01-07 13:27,0.0,,United States,2020-01-28 12:21,,harrykson.com
2795533536,epoojastore.com,false,false,false,2020-01-07 13:26,2.0,Tulsa,United States,2020-02-04 13:21,,epoojastore
2795526523,epoojastore.co,false,false,false,2020-01-07 13:26,0.0,,,2020-02-04 13:21,,epoojastore.co
2795566114,anaghasoftech.com,false,false,false,2020-01-07 13:26,1.0,Hyderabad,India,2020-02-04 13:21,,Anagha Softech
2795566111,handskraft.com,false,false,false,2020-01-07 13:26,0.0,New Delhi,India,2020-01-28 12:31,,handskraft.com
2795566069,hitkari.co.in,true,true,false,2020-01-07 13:24,1.0,,India,2023-04-13 12:05,,Hitkari Potteries
2795551018,femigo.in,false,false,false,2020-01-07 13:22,1.0,,India,2020-01-28 12:39,,Femigo
2795533398,yourdealindia.com,true,true,false,2020-01-07 13:17,2.0,,,2021-11-10 13:40,,YourDeal India
2795565929,gutereise.in,true,true,false,2020-01-07 13:15,4.0,,India,2024-11-12 11:55,,Gute Reise
2795550645,thegoldentime.com,false,false,false,2020-01-07 12:58,5.0,Ahmedabad,India,2020-02-04 13:14,,TheGoldenTime
2795565594,arnav.in,false,false,false,2020-01-07 12:55,3.0,Bengaluru,India,2020-02-04 14:34,,Arnav Jewellery
2795526016,unniyarcha.com,true,true,false,2020-01-07 12:52,3.0,Gurugram,India,2023-02-10 17:23,,Unniyarcha
2795525689,khoj.co,false,false,false,2020-01-07 12:49,3.0,,India,2023-02-01 09:51,,KHOJ.CITY
2795527537,hansini.net,false,false,false,2020-01-07 12:31,2.0,Mumbai,India,2020-02-04 12:57,,Hansini Jewels
2795507359,livewear.in,false,false,false,2020-01-07 12:31,1.0,,India,2020-01-07 12:31,,Livewear
2795503929,panit.co.in,false,false,false,2020-01-07 12:29,1.0,,India,2020-01-28 11:47,,R.U SINGH AND GRANSONS APPARELS PRIVATE  LIMITED
2795527420,beendani.in,false,false,false,2020-01-07 12:29,1.0,Mumbai,India,2020-01-28 12:07,,Beendani
2795527377,calixherbal.com,false,false,false,2020-01-07 12:27,1.0,Roorkee,India,2020-01-28 12:10,,Calix Herbal Limited
2795510713,cherryltd.in,false,false,false,2020-01-07 12:26,1.0,Mumbai,India,2020-01-28 14:48,,Cherry Cosmo Pvt
2795503871,charmjewels.in,false,false,false,2020-01-07 12:25,1.0,,,2020-02-04 11:45,,charmjewels.in
2795507250,zivar.in,true,true,false,2020-01-07 12:23,4.0,Surat,India,2020-02-18 13:01,, @zivarjewellery
2795527298,coinbazaar.in,false,false,false,2020-01-07 12:20,3.0,,India,2020-02-04 12:42,,CoinBazaar India
2795527225,ibjagold.com,false,false,false,2020-01-07 12:16,1.0,,,2020-02-04 12:41,,ibjagold
2795531688,codyimpex.com,false,false,false,2020-01-07 12:11,2.0,,,2020-02-04 12:39,,Cody Impex
2795510504,funkytradition.com,true,true,false,2020-01-07 12:08,2.0,,,2023-04-06 12:14,,FunkyTradition
2795531637,dress365days.com,true,true,false,2020-01-07 12:06,1.0,Bengaluru,India,2023-04-13 12:34,,Dress365days
2795524458,leathertalks.com,true,true,false,2020-01-07 12:01,3.0,Kolkata,India,2023-04-13 12:39,,Leather Talks
2795527055,delhivery.com,false,false,false,2020-01-07 11:58,1.0,Gurugram,India,2020-02-04 14:28,,Delhivery
2795510310,vivektraders.co.in,false,false,false,2020-01-07 11:53,0.0,,,2020-02-04 12:11,,vivektraders.co.in
2795503465,ekhareedo.com,false,false,false,2020-01-07 11:53,2.0,Chennai,India,2020-09-30 12:48,,E Khareedo
2795510274,robokits.co.in,false,false,false,2020-01-07 11:50,1.0,Gandhinagar,India,2020-01-27 15:41,,Robokits India
2795506847,dazzlerobotics.com,false,false,false,2020-01-07 11:50,3.0,Ahmedabad,India,2020-01-22 15:23,,dazzlerobotics.com
2795510242,pawshbox.com,false,false,false,2020-01-07 11:46,3.0,Pune,India,2020-09-30 12:52,,Pawshbox
2795531416,hayacreations.com,false,false,false,2020-01-07 11:44,0.0,Chennai,India,2020-02-26 14:34,,Haya Creations
2795531392,shakehands.co.in,true,true,false,2020-01-07 11:41,2.0,Mumbai,India,2020-01-13 18:23,,Shakehands
2795510182,sareespalace.com,false,false,false,2020-01-07 11:41,2.0,Mumbai,India,2020-02-26 14:33,,Saree Palace
2795506716,loyalpetzone.com,false,false,false,2020-01-07 11:37,1.0,Howrah,India,2020-02-04 11:43,,LoyalPetZone
2795524161,puprise.com,false,false,false,2020-01-07 11:34,2.0,Marunji,India,2021-06-16 13:15,,Puprise
2795503233,momzjoy.com,true,true,false,2020-01-07 11:33,2.0,New Delhi,India,2020-01-29 14:16,,MOMZJOY.COM
2795490106,woofsnwags.in,false,false,false,2020-01-07 11:31,2.0,,India,2020-06-05 13:26,,Woofsnwags
2795510025,lifeandpursuits.com,true,true,false,2020-01-07 11:29,2.0,Laguna Beach,United States,2020-02-04 12:34,,Life & Pursuits
2795506583,indiamums.com,false,false,false,2020-01-07 11:28,1.0,,,2020-01-28 11:36,,indiamums.com
2795506579,sahilfashionbazar.com,false,false,false,2020-01-07 11:27,0.0,New Delhi,India,2020-01-07 11:27,,Sahil
2795503104,isupersport.com,false,false,false,2020-01-07 11:26,1.0,New Delhi,India,2020-01-28 11:50,,Isupersport
2795489940,c-n-c.in,false,false,false,2020-01-07 11:24,3.0,,,2020-01-28 11:56,,c-n-c.in
2795489925,iraivi.com,true,false,false,2020-01-07 11:23,1.0,Chennai,India,2023-04-13 12:49,,Iraivi - Wedding & Partywear Store
2779750644,cebsworldwide.com,true,true,false,2020-01-03 16:27,2.0,Houston,United States,2020-07-27 18:25,,CEBS Worldwide
2772162355,webuynatural.com,true,true,false,2020-01-02 12:08,,Lucknow,India,,Aman Jain,We Buy Natural
2758403311,grofers.com,false,false,false,2019-12-27 14:19,1.0,Gurugram,India,2020-01-10 12:17,,Blinkit
2753860739,orangesomething.com,false,false,false,2019-12-24 13:30,2.0,,,2020-02-25 11:27,,Orange Something
2739111696,petsy.online,true,true,false,2019-12-19 15:36,3.0,Mumbai,India,2020-08-26 14:13,,Petsy
2739400399,thatdogintuxedo.com,true,true,false,2019-12-19 14:24,1.0,,,2023-10-06 11:56,,That Dog In Tuxedo
2739029144,nappets.com,false,false,false,2019-12-19 13:46,1.0,New Delhi,India,2020-01-29 13:45,,Nappets
2739394160,sudesh-artncrafts.com,false,false,false,2019-12-19 13:46,1.0,Delhi,India,2020-01-29 13:45,,Sudesh Art & Crafts
2739023752,fabricafurnishings.com,true,true,false,2019-12-19 13:30,1.0,Agra,India,2020-02-04 11:56,,Fabrica Furnishings
2739014604,theshopindia.com,true,true,false,2019-12-19 13:23,3.0,New Delhi,India,2020-07-29 11:35,,The Shop
2739023234,thejodilife.com,true,true,false,2019-12-19 13:15,2.0,,,2022-05-12 15:36,,JODI
2739017302,bonbeno.com,false,false,false,2019-12-19 12:40,4.0,New Delhi,India,2023-04-13 12:53,,BonBeno - The Pawsome Store
2738991581,poochles.in,true,false,false,2019-12-19 12:30,1.0,,India,2021-10-25 09:36,,Poochles
2738981441,ombooks.org,false,false,false,2019-12-19 12:23,2.0,Mumbai,India,2020-03-12 15:35,,O.M. Books Private Limited
2739012632,kalyansilks.com,false,false,false,2019-12-19 12:17,1.0,Thrissur,India,2020-03-12 15:46,,Kalyan Silks
2738981250,ilarte.in,false,false,false,2019-12-19 12:09,1.0,,,2019-12-19 12:09,,ilarte.in
2738952638,targetpublications.org,false,false,false,2019-12-19 11:37,4.0,Mumbai,India,2020-07-29 11:31,,Target Publications Pvt. Ltd.
2732922230,flowerscakesonline.com,false,false,false,2019-12-18 14:34,1.0,Ahmedabad,India,2020-09-24 11:18,,Flowers Cake Online
2735858656,mahattaart.com,false,false,false,2019-12-18 13:22,3.0,New Delhi,India,2020-01-03 12:28,,Mahatta Art
2735861413,mahatta.com,false,false,false,2019-12-18 13:22,2.0,New Delhi,India,2020-01-03 12:28,,MAHATTA
2735802859,petsgonuts.com,false,false,false,2019-12-18 12:03,1.0,Mumbai,India,2020-01-29 13:42,,petsGOnuts
2735798078,prokicksports.com,true,true,false,2019-12-18 11:18,3.0,,,2023-09-25 12:58,,Prokicksports
2727829160,elegantees.com,true,true,false,2019-12-17 15:25,2.0,,United States,2020-01-14 23:44,,Elegantees
2726559593,apnidukaan.com,false,false,false,2019-12-17 15:13,1.0,Pune,India,2020-01-29 13:06,,Apnidukaan.com
2727767476,dopetrunk.com,false,false,false,2019-12-17 14:45,0.0,Faridabad,India,2020-01-29 12:50,,DopeTrunk
2727104095,electricguru.com,false,false,false,2019-12-17 14:35,3.0,Mumbai,India,2020-01-29 12:52,,Electricguru
2727103646,giri.in,true,true,false,2019-12-17 14:24,3.0,Chennai,India,2024-10-10 22:34,,Giri Trading Agency
2727152468,rudraksham.com,false,false,false,2019-12-17 14:18,2.0,Udaipur,India,2020-02-04 11:28,,Rudraksham
2727153814,vedicvaani.com,false,false,false,2019-12-17 14:13,3.0,Mumbai,India,2020-01-29 12:30,,Vedic Vaani
2727155117,herbspro.com,true,true,false,2019-12-17 14:11,5.0,Hayward,United States,2024-11-12 14:08,,Herbspro
2727050440,ashopi.com,false,false,false,2019-12-17 13:13,2.0,Aligarh,India,2020-01-29 12:29,,Ashopi.com
2726973819,purpledip.com,false,false,false,2019-12-17 13:08,2.0,Udaipur,India,2020-01-29 12:25,,Purpledip
2727032397,jefgo.com,false,false,false,2019-12-17 13:05,1.0,,,2020-01-29 12:23,,jefgo.com
2727043206,statuestudio.com,true,true,false,2019-12-17 13:00,4.0,Noida,India,2023-10-06 12:04,,StatueStudio
2727049059,kessawear.com,false,false,false,2019-12-17 12:57,3.0,Dehradun,India,2021-09-03 12:46,,Kessa
2727043091,theaspirehigh.com,false,false,false,2019-12-17 12:53,1.0,Mumbai,India,2020-01-29 12:15,,Aspire High
2726972124,banjaraindia.com,true,true,false,2019-12-17 12:44,1.0,Mumbai,India,2020-01-29 12:09,,Banjara India
2726259725,dhanyam.in,false,false,false,2019-12-17 12:38,3.0,Chennai,India,2020-01-29 12:08,,Dhanyam Organic Superstore
2726883811,theindusvalley.in,true,true,false,2019-12-17 12:32,6.0,Chennai,India,2021-07-28 14:55,,The Indus Valley
2726972765,virtual2buy.com,false,false,false,2019-12-17 12:26,0.0,,,2020-01-29 12:04,,Virtual2Buy
2726956800,meandmygifts.com,false,false,false,2019-12-17 12:20,1.0,Delhi,India,2020-01-29 12:03,,meandmygifts
2726259065,indiavaale.com,false,false,false,2019-12-17 12:16,2.0,,,2020-01-29 12:00,,Indiavaale
2726770431,nirmals.com,false,false,false,2019-12-17 12:09,2.0,New Delhi,India,2020-01-29 11:59,,Nirmals Furnishing
2726786594,dazzhome.com,false,false,false,2019-12-17 12:04,1.0,Gurugram,India,2020-01-15 14:52,,Dazzhome
2726770250,a2zgroup.in,false,false,false,2019-12-17 11:53,1.0,Ernakulam,India,2020-01-29 11:57,,A 2 Z Group of
2724899903,cultcurio.com,false,false,false,2019-12-17 11:53,1.0,New Delhi,India,2020-01-29 11:57,,Cultcurio
2726880649,livingwithelan.co,true,true,false,2019-12-17 11:45,2.0,Noida,India,2020-07-31 13:20,,Living with Elan
2726785811,toolsvilla.com,false,false,false,2019-12-17 11:40,4.0,Kolkata,India,2020-09-04 15:52,,Toolsvilla
2726882149,bajofoods.fit,false,false,false,2019-12-17 11:35,1.0,,,2020-01-29 11:44,,bajofoods.fit
2726882148,leanscience.fit,false,false,false,2019-12-17 11:35,0.0,Bengaluru,India,2020-01-29 11:44,,LeanScience
2726785729,ayurkart.com,true,true,false,2019-12-17 11:30,2.0,Chennai,India,2021-07-13 14:19,,Ayurkart
2726769373,schwabeindia.com,false,false,false,2019-12-17 11:26,5.0,Noida,India,2020-10-05 17:45,,Schwabe India
2724898984,sunglassesindia.com,false,false,false,2019-12-17 11:22,1.0,San Diego,United States,2020-01-29 11:36,,I Love Sunglasses
2719997625,mindship.io,false,false,false,2019-12-16 13:18,1.0,Bengaluru,India,2019-12-16 13:40,,Mindship
2712994386,tekhne.nl,false,false,false,2019-12-13 18:50,1.0,Amsterdam,Netherlands,2020-01-18 16:29,,Tekhne
2709730043,hippo.co.za,false,false,false,2019-12-13 01:46,1.0,Johannesburg,South Africa,,,Hippo.co.za
2706961412,janardhanasilk.com,false,false,false,2019-12-12 15:46,2.0,Bengaluru,India,2020-09-24 11:02,,Janardhanasilk House
2706921770,xtees.com,false,false,false,2019-12-12 15:29,2.0,Tiruppur,India,2020-02-19 15:42,,Xtees
2706920079,pearlglobal.com,false,false,false,2019-12-12 14:57,4.0,Gurugram,India,2020-03-02 12:35,,Pearl Global Ind.Ltd
2706912738,fabcouture.in,false,false,false,2019-12-12 14:46,3.0,,India,2019-12-19 13:14,,FABCOUTURE
2706926248,emphatictechnologies.com,false,false,false,2019-12-12 14:38,3.0,Ahmedabad,India,2020-09-24 11:18,,Emphatic Technologies
2706849017,teamonkglobal.com,false,false,false,2019-12-12 14:31,1.0,Bengaluru,India,2020-07-24 16:30,,Teamonk Global
2706918839,classicflora.com,false,false,false,2019-12-12 14:25,0.0,Mumbai,India,2019-12-18 14:35,,Classic Flora
2706911243,giftcarry.com,false,false,false,2019-12-12 13:54,1.0,New Delhi,India,2020-01-21 13:34,,Giftcarry
2706866081,jasmineflowers.in,false,false,false,2019-12-12 13:51,3.0,Chennai,India,2019-12-16 11:44,,jasmineflowers.in
2706841129,midnightcake.com,false,false,false,2019-12-12 13:46,0.0,Ahmedabad,India,2020-08-19 12:42,,Midnightcake.com
2706790863,myfloralkart.com,false,false,false,2019-12-12 13:43,1.0,New Delhi,India,2020-07-29 11:35,,Myfloralkart.com
2706795400,ovenfresh.in,false,false,false,2019-12-12 13:37,1.0,Mumbai,India,2020-01-21 13:32,,Ovenfresh
2706840723,bloomsvilla.com,true,true,false,2019-12-12 13:27,3.0,Bengaluru,India,2021-11-16 08:45,,Bloomsvilla
2706865103,zinnga.com,false,false,false,2019-12-12 13:24,4.0,,India,2020-09-04 10:14,,Zinnga
2706795080,emergingartists.com,false,false,false,2019-12-12 13:16,0.0,FREMONT,United States,2020-01-21 15:11,,Premium Domain Name
2706790431,artalivegallery.com,false,false,false,2019-12-12 13:16,3.0,New Delhi,India,2020-01-21 15:11,,Art Alive Gallery
2706840461,eikowa.com,true,true,false,2019-12-12 13:09,2.0,Bengaluru,India,2020-08-05 11:16,,Eikowa
2706790239,sehdevjewellers.com,false,false,false,2019-12-12 13:04,2.0,Amritsar,India,2020-01-21 15:42,,Sehdev Jewellers
2706823738,wallmantra.com,false,false,false,2019-12-12 12:54,8.0,Noida,India,2022-12-05 11:57,,WallMantra
2706839890,globepanda.com,false,false,false,2019-12-12 12:39,2.0,Delhi,India,2020-01-15 14:37,,GlobePanda
2706845378,brokemate.com,true,true,false,2019-12-12 12:34,1.0,Amritsar,India,2020-02-12 11:37,,Broke Mate
2706845314,healthie.in,false,false,false,2019-12-12 12:30,0.0,,India,2019-12-12 12:30,,Healthie
2706823164,thehouseofganges.com,true,true,false,2019-12-12 12:23,3.0,Kolkata,India,2022-05-19 17:10,,The House Of Ganges
2706789514,shipmychip.com,false,false,false,2019-12-12 12:21,3.0,Keeranatham,India,2020-01-22 11:52,,Shipmychip
2706789482,tpstech.in,true,true,false,2019-12-12 12:18,5.0,,India,2021-11-10 14:11,,TPS Technologies
2706789449,easyday.in,false,false,false,2019-12-12 12:16,2.0,New Delhi,India,2020-03-13 13:11,,EasydayClub
2706793611,urdoorstep.com,false,false,false,2019-12-12 12:04,1.0,Bengaluru,India,2019-12-12 12:04,,UrDoorStep
2706793587,y.jewelry,true,true,false,2019-12-12 12:02,2.0,New York,United States,2020-01-22 11:36,,Y Jewelry
2706169238,purevedicgems.in,false,false,false,2019-12-12 11:57,0.0,New Delhi,India,2020-01-22 11:30,,Pure Vedic Gems
2706169237,purevedicgems.com,false,false,false,2019-12-12 11:57,1.0,New Delhi,India,2020-01-22 11:30,,Pure Vedic Gems
2706822367,ishugems.com,false,false,false,2019-12-12 11:47,1.0,London,United Kingdom,2020-01-21 15:59,,Rekha Gupta
2706169088,ratnajyoti.com,false,false,false,2019-12-12 11:43,2.0,State-West Bengal,India,2020-02-12 14:00,,RATNA JYOTI
2706168921,scarters.com,true,true,false,2019-12-12 11:30,2.0,Pune,India,2021-11-11 12:05,,Scarters
2701693934,mindshiptech.com,false,false,false,2019-12-11 17:44,1.0,,,2019-12-16 13:40,,mindshiptech.com
2701597457,sportskhel.com,false,false,false,2019-12-11 15:55,2.0,Chennai,India,2020-03-13 13:18,,SportsKhel
2701579621,ratnabhandar.com,false,false,false,2019-12-11 15:49,1.0,Jaipur,India,2020-01-08 16:14,,Ratna Bhandar
2701140936,heerejawharat.com,false,false,false,2019-12-11 15:38,2.0,Faridabad,India,2020-01-21 15:38,,Heerejawharat.com
2701578215,yogisportinggoods.com,false,false,false,2019-12-11 15:37,0.0,Mumbai,India,2019-12-11 15:37,,Yogi Sporting Goods
2700774656,khannagems.com,false,false,false,2019-12-11 15:24,6.0,Delhi,India,2020-01-21 15:45,,Gem Selections
2699902270,brahmagems.com,false,false,false,2019-12-11 15:17,1.0,New Delhi,India,2020-01-21 15:31,,Brahma Gems
2700768883,gemtre.in,false,false,false,2019-12-11 15:06,0.0,,India,2020-01-08 16:07,,GemTre
2700773960,venusjewellers.com,false,false,false,2019-12-11 15:00,2.0,Mumbai,India,2020-01-21 15:29,,Venus Jewellers
2701118511,gemstoneuniverse.com,false,false,false,2019-12-11 14:50,3.0,Bengaluru,India,2020-01-21 15:26,,Gemstoneuniverse
2701106199,indianartideas.com,false,false,false,2019-12-11 14:42,1.0,,India,2020-01-21 15:03,,Indian Art Ideas
2701108165,cyfuture.com,false,false,false,2019-12-11 14:42,1.0,Jaipur,India,2020-01-21 15:03,,Cyfuture India Pvt Ltd
2701106153,hanzdefuko.com,true,true,false,2019-12-11 14:41,2.0,Los Angeles,United States,2020-02-06 11:21,,Hanz de Fuko
2701105917,bigshopi.com,false,false,false,2019-12-11 14:35,1.0,Kolkata,India,2020-01-29 11:48,,Bigshopi.com
2701101598,vibhavarifashion.com,false,false,false,2019-12-11 14:27,0.0,,,2020-01-15 13:47,,Vibhavari Fashion
2701105549,aakritiartgallery.com,false,false,false,2019-12-11 14:23,2.0,Kolkata,India,2020-01-21 14:49,,Aakriti Art Gallery
2701079348,vesturevogue.com,false,false,false,2019-12-11 13:55,1.0,Surat,India,2020-01-29 11:46,,VestureVogue
2701082250,satrani.com,true,true,false,2019-12-11 13:53,1.0,,,2020-01-29 11:46,,Satrani Fashion
2701079302,art4u.com,false,false,false,2019-12-11 13:53,5.0,Gurgaon,India,2020-08-05 11:20,,Art4u.com
2701055569,likeadiva.com,false,false,false,2019-12-11 13:46,1.0,Jaipur,India,2020-01-29 11:43,,Like A Diva
2701056509,mojarto.com,false,false,false,2019-12-11 13:43,3.0,New Delhi,India,2020-01-21 14:45,,Mojarto
2701073781,coutureyard.com,true,true,false,2019-12-11 13:41,1.0,Hyderabad,India,2021-11-11 07:40,,CoutureYard
2701073147,ligobrands.com,false,false,false,2019-12-11 13:38,2.0,New Delhi,India,2020-10-07 10:49,,LigoBrands
2700705422,studioradical.in,true,true,false,2019-12-11 13:36,1.0,,India,2020-01-29 11:40,,Radical
2700705392,diariesofnomad.com,true,true,false,2019-12-11 13:34,1.0,New Delhi,India,2020-01-29 11:38,,Nomad
2701056330,goodworkassociates.com,false,false,false,2019-12-11 13:32,2.0,Jaipur,India,2020-01-21 14:31,,Goodwork Associates
2701055148,gitagged.com,false,false,false,2019-12-11 13:29,2.0,Bengaluru,India,2020-09-22 10:53,,GiTAGGED
2701056816,labno4.com,false,false,false,2019-12-11 13:21,1.0,,Netherlands,2020-08-05 11:20,,Lab No. 4
2701056728,epicstuff.com,true,true,false,2019-12-11 13:14,1.0,New Delhi,India,2020-01-21 14:29,,Epic Stuff
2701058518,bestofbharat.com,false,false,false,2019-12-11 13:07,1.0,Amritsar,India,2020-01-21 14:25,,BestOfBharat
2701062574,arcticfox.com,true,true,false,2019-12-11 13:07,2.0,Bengaluru,India,2020-02-06 17:30,,Arctic Fox
2701054775,imagineonline.store,true,true,false,2019-12-11 13:00,1.0,Bengaluru,India,2020-01-21 14:24,,Imagine by Ample
2701054774,ample.co.in,false,false,false,2019-12-11 13:00,1.0,Bangalore,India,2020-01-21 14:24,,Ample
2701045301,silvercentrre.com,false,false,false,2019-12-11 12:54,0.0,Jaipur,India,2020-03-13 13:31,,Silver Centrre
2701044514,lovetobag.com,false,false,false,2019-12-11 12:48,2.0,Kolkata,India,2020-09-22 10:58,,Lovetobag
2700677346,shop4shops.in,true,true,false,2019-12-11 12:37,1.0,,India,2020-01-02 11:52,,Shop4Shops
2701046477,indiastocklots.com,false,false,false,2019-12-11 12:37,2.0,,United States,2020-01-02 11:52,,Sree Rajkondal Export Enterprises Site Design : ANGLER Technologies
2701044011,playwellsports.com,false,false,false,2019-12-11 12:35,1.0,,,2020-02-12 13:53,,playwellsports.com
2701045569,theitwares.com,false,false,false,2019-12-11 12:32,1.0,Mexico,United States,2020-01-29 11:41,,TheITWares
2701044695,themumbaiatelier.com,false,false,false,2019-12-11 12:31,1.0,,,2020-01-21 14:01,,Mumbai Atelier Reserved by Velocity Consultancy
2701043914,dsf.in,false,false,false,2019-12-11 12:30,1.0,,India,2020-01-29 11:12,,Dsf
2701044611,fudakti.com,false,false,false,2019-12-11 12:25,1.0,,,2020-01-29 11:14,,Fudakti
2701025844,shutcone.com,false,false,false,2019-12-11 12:22,1.0,,,2020-01-21 13:51,,shutcone.com
2701032911,jewelroof.com,false,false,false,2019-12-11 12:21,1.0,Pune,India,2020-01-29 11:20,,Jewelroof
2701025756,halfcute.com,false,false,false,2019-12-11 12:14,1.0,Bengaluru,India,2019-12-11 12:14,,Halfcute
2701028215,tailorandcircus.com,false,false,false,2019-12-11 12:12,2.0,Bengaluru,India,2019-12-11 12:12,,Tailor and Circus
2701028151,cellbell.in,true,true,false,2019-12-11 12:08,1.0,Ulhasnagar,India,2020-01-21 14:20,,CELLBELL
2701025630,jtcl.in,false,false,false,2019-12-11 12:05,2.0,Coimbatore,India,2020-03-13 13:36,,JAGANNATH TEXTILE COMPANY LIMITED
2701026425,devshoppe.com,true,true,false,2019-12-11 12:00,1.0,Faridabad,India,2020-01-21 14:51,,Devshoppe
2701032665,mylofamily.com,false,false,false,2019-12-11 11:59,4.0,,India,2022-06-30 12:47,,Mylo
2701032607,newapsara.in,false,false,false,2019-12-11 11:55,1.0,Bhilai,India,2020-01-29 11:26,,New Apsara
2701027132,photojaanic.com,false,false,false,2019-12-11 11:54,0.0,Karaswada,India,2020-01-29 11:28,,Photojaanic
2700656338,crossword.in,true,true,false,2019-12-11 11:54,4.0,Mumbai,India,2023-11-28 10:36,,Crossword Bookstores Ltd.
2701032545,tribesindia.com,false,false,false,2019-12-11 11:53,3.0,New Delhi,India,2020-09-22 11:02,,TRIFED
2700654904,floracraft.in,false,false,false,2019-12-11 11:39,1.0,,India,2020-01-21 13:10,,Flora Craft India
2701013216,plantsguru.com,true,true,false,2019-12-11 11:38,3.0,Pune,India,2020-09-24 11:40,,Plants Guru
2701014901,joybynature.com,true,true,false,2019-12-11 11:35,1.0,New Delhi,India,2020-01-29 11:30,,Joybynature
2701014810,earthgarden.in,true,true,false,2019-12-11 11:31,2.0,,India,2021-11-10 09:50,,Earth Garden
2701012825,kmozi.com,false,false,false,2019-12-11 11:28,1.0,Surat,India,2020-01-29 11:32,,Kmozi
2701015582,aadishop.in,false,false,false,2019-12-11 11:24,0.0,Noida,India,2019-12-11 11:24,,Aadishop
2701012772,khinkhwab.com,true,true,false,2019-12-11 11:23,1.0,Singapore,Singapore,2022-02-08 11:37,,Khinkhwab - the essence of Benaras
2701012761,ttoys.in,false,false,false,2019-12-11 11:21,1.0,Jaipur,India,2019-12-11 11:21,,Ttoys Bazar Pvt
2701017339,stylemylo.com,true,true,false,2019-12-11 11:18,1.0,Gurugram,India,2020-01-29 11:33,,Stylemylo
2701018721,pavitraa.in,false,false,false,2019-12-11 11:18,2.0,Surat,India,2021-05-18 15:11,,Pavitraa
2697306251,floristsinindia.com,false,false,false,2019-12-10 16:03,2.0,Gurgaon,India,2020-01-21 13:08,,Florists In India
2697306016,justflower.in,false,false,false,2019-12-10 15:57,1.0,New Delhi,India,2020-01-21 12:54,,Just Flowers
2697313301,athreyablouses.com,false,false,false,2019-12-10 15:52,2.0,,India,2020-03-19 12:51,,athreyablouses.com
2697308477,oceanload.com,false,false,false,2019-12-10 15:52,0.0,Chennai,India,2020-03-19 12:51,,Dan.com - a GoDaddy brand
2697305815,myflowergift.com,false,false,false,2019-12-10 15:50,3.0,Bengaluru,India,2020-08-05 11:25,,Myflowergift
2697308197,gangavathiexports.com,false,false,false,2019-12-10 15:44,1.0,Davanagere,India,2020-01-23 13:13,,Gangavathiexports - A Premium Saree and Lingerie Division
2697303764,emotiongift.com,false,false,false,2019-12-10 15:43,3.0,Indore,India,2020-01-21 12:45,,Emotiongift
2697318930,bookmyflowers.com,false,false,false,2019-12-10 15:34,1.0,New Delhi,India,2020-01-21 12:42,,Bookmyflowers
2697307604,arenaflowers.co.in,true,true,false,2019-12-10 15:27,2.0,,India,2020-08-05 11:16,,ArenaFlowers Online Ltd
